queryDef,predChildDef,predParentDef,predChildPPRDef,predParentPPRDef,numCloseNeighbors,queryLevel,queryHeight,isCorrectParentAt1,isCorrectChildAt1,isCorrectParentPPRAt1,isCorrectChildPPRAt1,isCorrectParentAt10,isCorrectChildAt10,isCorrectParentPPRAt10,isCorrectChildPPRAt10,cos_sim_query_pred_child,cos_sim_query_pred_parent,cos_sim_query_pred_child_ppr,cos_sim_query_pred_parent_ppr,graph_dist_query_pred_child,graph_dist_query_pred_parent,graph_dist_query_pred_child_ppr,graph_dist_query_pred_parent_ppr,relation_query_pred_parent,relation_query_pred_child,relation_query_pred_parent_ppr,relation_query_pred_child_ppr,
"{'label': 'jitter', 'summary': 'in electronics and telecommunications jitter is the deviation from true periodicity of a presumably periodic signal often in relation to a reference clock signal in clock recovery applications it is called timing jitter jitter is a significant and usually undesired factor in the design of almost all communications links jitter can be quantified in the same terms as all time varying signals e g root mean square rms or peak to peak displacement'}","N/A","{'label': 'saccadic masking', 'summary': 'saccadic masking also known as visual saccadic suppression is the phenomenon in visual perception where the brain selectively blocks visual processing during eye movements in such a way that neither the motion of the eye and subsequent motion blur of the image nor the gap in visual perception is noticeable to the viewer the phenomenon was first described by erdmann and dodge in 1898 when it was noticed during unrelated experiments that an observer could never see the motion of their own eyes this can easily be duplicated by looking into a mirror and looking from one eye to another the eyes can never be observed in motion yet an external observer clearly sees the motion of the eyes'}","N/A","{'label': 'saccadic masking', 'summary': 'saccadic masking also known as visual saccadic suppression is the phenomenon in visual perception where the brain selectively blocks visual processing during eye movements in such a way that neither the motion of the eye and subsequent motion blur of the image nor the gap in visual perception is noticeable to the viewer the phenomenon was first described by erdmann and dodge in 1898 when it was noticed during unrelated experiments that an observer could never see the motion of their own eyes this can easily be duplicated by looking into a mirror and looking from one eye to another the eyes can never be observed in motion yet an external observer clearly sees the motion of the eyes'}",1506,3,1,True,False,True,False,True,False,True,False,N/A,0.7882198095321655,N/A,0.7882198095321655,N/A,-5,N/A,-5,distant,pseudo_leaf,distant,pseudo_leaf
"{'label': 'high speed serial link', 'summary': 'high speed serial link hssl is a proprietary communications protocol and was primarily developed by alcatel it is now owned by alcatel lucent capable of transmitting data at rates up to 10 gbit s hssl is chiefly used in electronic system backplanes for inter board communication xilinx among other integrated circuit vendors currently supports the standard'}","N/A","{'label': 'data warehouse', 'summary': 'in computing a data warehouse dw or dwh also known as an enterprise data warehouse edw is a system used for reporting and data analysis and is considered a core component of business intelligence dws are central repositories of integrated data from one or more disparate sources they store current and historical data in one single place that are used for creating analytical reports for workers throughout the enterprise the data stored in the warehouse is uploaded from the operational systems such as marketing or sales the data may pass through an operational data store and may require data cleansing for additional operations to ensure data quality before it is used in the dw for reporting'}","N/A","{'label': 'data warehouse', 'summary': 'in computing a data warehouse dw or dwh also known as an enterprise data warehouse edw is a system used for reporting and data analysis and is considered a core component of business intelligence dws are central repositories of integrated data from one or more disparate sources they store current and historical data in one single place that are used for creating analytical reports for workers throughout the enterprise the data stored in the warehouse is uploaded from the operational systems such as marketing or sales the data may pass through an operational data store and may require data cleansing for additional operations to ensure data quality before it is used in the dw for reporting'}",16,4,0,False,True,False,True,False,True,False,True,N/A,0.7916511297225952,N/A,0.7916511297225952,N/A,-5,N/A,-5,distant,pseudo_leaf,distant,pseudo_leaf
"{'label': 'gigue', 'summary': 'the gigue french pronunciation \u200b ʒiɡ or giga italian ˈdʒiːɡa is a lively baroque dance originating from the english jig it was imported into france in the mid 17th century and usually appears at the end of a suite the gigue was probably never a court dance but it was danced by nobility on social occasions and several court composers wrote gigues a gigue is usually in 38 or in one of its compound metre derivatives such as 68 64 98 or 128 although there are some gigues written in other metres as for example the gigue from johann sebastian bach s first french suite bwv 812 which is written in 22 and has a distinctive strutting dotted rhythm it often has a contrapuntal texture as well as often having accents on the third beats in the bar making the gigue a lively folk dance'}","N/A","{'label': 'crash test', 'summary': 'a crash test is a form of destructive testing usually performed in order to ensure safe design standards in crashworthiness and crash compatibility for various modes of transportation see automobile safety or related systems and components types frontal impact tests which is what most people initially think of when asked about a crash test vehicles usually impact a solid concrete wall at a specified speed but these can also be vehicle impacting vehicle tests suvs have been singled out in these tests for a while due to the high ride height that they often have'}","N/A","{'label': 'crash', 'summary': 'in computing a crash or system crash occurs when a computer program such as a software application or an operating system stops functioning properly and exits on some operating systems or individual applications a crash reporting service will report the crash and any details relating to it or give the user the option to do so usually to the developer s of the application if the program is a critical part of the operating system the entire system may crash or hang often resulting in a kernel panic or fatal system error most crashes are the result of a software bug'}",5,4,0,False,False,True,False,True,False,True,True,N/A,0.7658987045288086,N/A,0.6858069896697998,N/A,-6,N/A,-5,distant,pseudo_leaf,distant,pseudo_leaf
"{'label': 'data dependent jitter', 'summary': 'data dependent jitter ddj is a specific class of timing jitter in particular it is a form of deterministic jitter which is correlated with the sequence of bits in the data stream it is also a form of isi properties depending on characteristics of the signal and transmission topology previously transmitted symbols can affect the edge cross over time this creates a probability distribution for the timing of the signal edge which is usually recorded in a pdf ddj s pdf is always a series of pulses at the locations where a specific bit pattern experiences a cross over'}","N/A","{'label': 'bionics', 'summary': 'bionics or biologically inspired engineering is the application of biological methods and systems found in nature to the study and design of engineering systems and modern technology the word bionic coined by jack e steele in august 1958 is a portmanteau from biology and electronics that was popularized by the 1970s u s television series the six million dollar man and the bionic woman both based upon the novel cyborg by martin caidin all three stories feature humans given various superhuman powers by their electromechanical implants according to proponents of bionic technology the transfer of technology between lifeforms and manufactured objects is desirable because evolutionary pressure typically forces living organisms fauna and flora to become optimized and efficient for example dirt and water repellent paint coating developed from the observation that practically nothing sticks to the surface of the lotus flower plant the lotus effect'}","N/A","{'label': 'bionics', 'summary': 'bionics or biologically inspired engineering is the application of biological methods and systems found in nature to the study and design of engineering systems and modern technology the word bionic coined by jack e steele in august 1958 is a portmanteau from biology and electronics that was popularized by the 1970s u s television series the six million dollar man and the bionic woman both based upon the novel cyborg by martin caidin all three stories feature humans given various superhuman powers by their electromechanical implants according to proponents of bionic technology the transfer of technology between lifeforms and manufactured objects is desirable because evolutionary pressure typically forces living organisms fauna and flora to become optimized and efficient for example dirt and water repellent paint coating developed from the observation that practically nothing sticks to the surface of the lotus flower plant the lotus effect'}",218,4,0,False,True,False,True,True,True,True,True,N/A,0.7315999269485474,N/A,0.7315999269485474,N/A,-4,N/A,-4,distant,pseudo_leaf,distant,pseudo_leaf
"{'label': 'hyperlink', 'summary': 'in computing a hyperlink or simply a link is a reference to data that the user can follow by clicking or tapping a hyperlink points to a whole document or to a specific element within a document hypertext is text with hyperlinks the text that is linked from is called anchor text'}","N/A","{'label': 'page cache', 'summary': 'in computing a page cache sometimes also called disk cache is a transparent cache for the pages originating from a secondary storage device such as a hard disk drive hdd or a solid state drive ssd the operating system keeps a page cache in otherwise unused portions of the main memory ram resulting in quicker access to the contents of cached pages and overall performance improvements a page cache is implemented in kernels with the paging memory management and is mostly transparent to applications usually all physical memory not directly allocated to applications is used by the operating system for the page cache'}","N/A","{'label': 'web server', 'summary': 'a web server is computer software and underlying hardware that accepts requests and sends responses via http or its secure variant https the network protocols created to distribute web contents web pages etc to client user agents a user agent commonly a web browser or web crawler initiates communication by making a request for a specific resource using http and the server responds with the content of that resource or an error message the server can also accept and store resources sent from the user agent if configured to do so a server can be a single computer or even an embedded system such as a router with a built in configuration interface but high traffic websites typically run web servers on fleets of computers designed to handle large numbers of requests for documents multimedia files and interactive scripts a resource sent from a web server can be a preexisting file available to the server or it can be generated at the time of the request by another program that communicates with the server program'}",299,4,1,False,True,False,True,True,True,True,True,N/A,0.7455565929412842,N/A,0.6495994925498962,N/A,-5,N/A,-2,distant,pseudo_leaf,sibling,pseudo_leaf
"{'label': 'hypertext editing system', 'summary': 'the hypertext editing system or hes was an early hypertext research project conducted at brown university in 1967 by andries van dam ted nelson and several brown students it was the first hypertext system available on commercial equipment that novices could use hes organized data into two main types links and branching text the branching text could automatically be arranged into menus and a point within a given area could also have an assigned name called a label and be accessed later by that name from the screen although hes pioneered many modern hypertext concepts its emphasis was on text formatting and printing'}","N/A","{'label': 'software', 'summary': 'software is a collection of instructions that tell a computer how to work this is in contrast to hardware from which the system is built and actually performs the work at the lowest programming level executable code consists of machine language instructions supported by an individual processor—typically a central processing unit cpu or a graphics processing unit gpu machine language consists of groups of binary values signifying processor instructions that change the state of the computer from its preceding state'}","N/A","{'label': 'software', 'summary': 'software is a collection of instructions that tell a computer how to work this is in contrast to hardware from which the system is built and actually performs the work at the lowest programming level executable code consists of machine language instructions supported by an individual processor—typically a central processing unit cpu or a graphics processing unit gpu machine language consists of groups of binary values signifying processor instructions that change the state of the computer from its preceding state'}",5,5,0,False,True,False,True,False,True,False,True,N/A,0.7087165117263794,N/A,0.7087165117263794,N/A,-4,N/A,-4,distant,pseudo_leaf,distant,pseudo_leaf
"{'label': 'guide to information sources', 'summary': 'a guide to information sources or a bibliographic guide a literature guide a guide to reference materials a subject gateway etc is a kind of metabibliography ideally it is not just a listing of bibliographies reference works and other information sources but more like a textbook introducing users to the information sources in a given field in general such guides may have many different forms comprehensive or highly selective printed or electronic sources annotated listings or written chapters etc functions often used as curriculum tools for bibliographic instruction the guides help library users find materials or help those unfamiliar with a discipline understand the key sources'}","N/A","{'label': 'delay equalization', 'summary': 'in signal processing delay equalization corresponds to adjusting the relative phases of different frequencies to achieve a constant group delay using by adding an all pass filter in series with an uncompensated filter clever machine learning techniques are now being applied to the design of such filters'}","N/A","{'label': 'delay equalization', 'summary': 'in signal processing delay equalization corresponds to adjusting the relative phases of different frequencies to achieve a constant group delay using by adding an all pass filter in series with an uncompensated filter clever machine learning techniques are now being applied to the design of such filters'}",5,5,0,False,True,False,True,True,True,True,True,N/A,0.6625557541847229,N/A,0.6625557541847229,N/A,-6,N/A,-6,distant,pseudo_leaf,distant,pseudo_leaf
"{'label': 'pickup', 'summary': 'a pickup is a transducer that captures or senses mechanical vibrations produced by musical instruments particularly stringed instruments such as the electric guitar and converts these to an electrical signal that is amplified using an instrument amplifier to produce musical sounds through a loudspeaker in a speaker enclosure the signal from a pickup can also be recorded directly most electric guitars and electric basses use magnetic pickups acoustic guitars upright basses and fiddles often use a piezoelectric pickup'}","N/A","{'label': 'warning system', 'summary': 'warning system is any system of biological or technical nature deployed by an individual or group to inform of a future danger its purpose is to enable the deployer of the warning system to prepare for the danger and act accordingly to mitigate or avoid it warnings cannot be effective unless people react to them people are more likely to ignore a system that regularly produces false warnings the cry wolf effect but reducing the number of false warnings generally also increases the risk of not giving a warning when it is needed'}","N/A","{'label': 'warning system', 'summary': 'warning system is any system of biological or technical nature deployed by an individual or group to inform of a future danger its purpose is to enable the deployer of the warning system to prepare for the danger and act accordingly to mitigate or avoid it warnings cannot be effective unless people react to them people are more likely to ignore a system that regularly produces false warnings the cry wolf effect but reducing the number of false warnings generally also increases the risk of not giving a warning when it is needed'}",616,3,1,True,False,True,False,True,True,True,True,N/A,0.8368654251098633,N/A,0.8368654251098633,N/A,-4,N/A,-4,distant,pseudo_leaf,distant,pseudo_leaf
"{'label': 'color solid', 'summary': 'a color solid is the three dimensional representation of a color model an analog of the two dimensional color wheel the added spatial dimension allows a color solid to depict an added dimension of color variation whereas a two dimensional color wheel typically depicts the variables of hue red green blue etc and lightness gradations of light and dark tints or shades a color solid adds the variable of colorfulness either chroma or saturation allowing the solid to depict all conceivable colors in an organized three dimensional structure organization vertical cross sections of various spherically shaped color solids \t\t \t\t \t\t \t\t different color theorists have each designed unique color solids'}","N/A","{'label': 'loop inversion', 'summary': 'in computer science loop inversion is a compiler optimization and loop transformation in which a while loop is replaced by an if block containing a do while loop when used correctly it may improve performance due to instruction pipelining example in c is equivalent to despite the seemingly greater complexity of the second example it may actually run faster on modern cpus because they use an instruction pipeline by nature any jump in the code causes a pipeline stall which is a detriment to performance'}","N/A","{'label': 'loop fission', 'summary': 'in computer science loop fission or loop distribution is a compiler optimization in which a loop is broken into multiple loops over the same index range with each taking only a part of the original loop s body the goal is to break down a large loop body into smaller ones to achieve better utilization of locality of reference this optimization is most efficient in multi core processors that can split a task into multiple tasks for each processor conversely loop fusion or loop jamming is a compiler optimization and loop transformation which replaces multiple loops with a single one'}",3,4,0,False,False,False,False,False,False,True,True,N/A,0.8388056755065918,N/A,0.8095371127128601,N/A,-6,N/A,-6,distant,pseudo_leaf,distant,pseudo_leaf
"{'label': 'nucleosynthesis', 'summary': 'nucleosynthesis is the process that creates new atomic nuclei from pre existing nucleons protons and neutrons and nuclei according to current theories the first nuclei were formed a few minutes after the big bang through nuclear reactions in a process called big bang nucleosynthesis after about 20 minutes the universe had expanded and cooled to a point at which these high energy collisions among nucleons ended so only the fastest and simplest reactions occurred leaving our universe containing about 75 hydrogen and 24 helium by mass the rest is traces of other elements such as lithium and the hydrogen isotope deuterium'}","N/A","{'label': 'models of communication', 'summary': 'models of communication are conceptual models used to explain the human communication process the first major model for communication was developed in 1948 by claude shannon and published with an introduction by warren weaver for bell laboratories following the basic concept communication is the process of sending and receiving messages or transferring information from one part sender to another receiver in 1960 david berlo expanded the linear transmission model with the sender message channel receiver smcr model of communication later wilbur schramm introduced a model that identified multiple variables in communication which includes the transmitter encoding media decoding and receiver'}","N/A","{'label': 'models of communication', 'summary': 'models of communication are conceptual models used to explain the human communication process the first major model for communication was developed in 1948 by claude shannon and published with an introduction by warren weaver for bell laboratories following the basic concept communication is the process of sending and receiving messages or transferring information from one part sender to another receiver in 1960 david berlo expanded the linear transmission model with the sender message channel receiver smcr model of communication later wilbur schramm introduced a model that identified multiple variables in communication which includes the transmitter encoding media decoding and receiver'}",112,4,2,False,False,False,False,False,False,False,False,N/A,0.5674368143081665,N/A,0.5674368143081665,N/A,-5,N/A,-5,distant,pseudo_leaf,distant,pseudo_leaf
